DistrictName,TehsilName,UCName,VisitDate,RefCode,SchoolName,SchoolMauza,SchoolAddress,PhoneNumber,TotalAreaKanal,TotalAreaMarla,GPS_North,GPS_East,EstablishmentYear,SchoolLocation,SchoolLevel,SchoolGender,RegistrationStatus,RegistrationNo,BISEAffiliated,BISEName,SchoolCategory,School Category,MediumOfInstruction,NoOfClassRooms,Fac_DrinkingWater,Fac_BoundaryWall,Fac_Electricity,Fac_Toilet,Fac_StaffRoom,Fac_PlayGround,Fac_UPSGenerator,Fac_MultipurposeHall,Fac_OfficeComputer,Fac_ComputerLab,Fac_ScienceLab,Fac_Library,Fac_Transport,Fac_Hostel,BuildingOwnership,Enrolment_PN_Boys,Enrolment_PN_Girls,Enrolment_NU_Boys,Enrolment_NU_Girls,Enrolment_PR_Boys,Enrolment_PR_Girls,Enrolment_01_Boys,Enrolment_01_Girls,Enrolment_02_Boys,Enrolment_02_Girls,Enrolment_03_Boys,Enrolment_03_Girls,Enrolment_04_Boys,Enrolment_04_Girls,Enrolment_05_Boys,Enrolment_05_Girls,Enrolment_06_Boys,Enrolment_06_Girls,Enrolment_07_Boys,Enrolment_07_Girls,Enrolment_08_Boys,Enrolment_08_Girls,Enrolment_09S_Boys,Enrolment_09A_Boys,Enrolment_09S_Girls,Enrolment_09A_Girls,Enrolment_10S_Boys,Enrolment_10A_Boys,Enrolment_10S_Girls,Enrolment_10A_Girls,Enrolment_11S_Boys,Enrolment_11A_Boys,Enrolment_11S_Girls,Enrolment_11A_Girls,Enrolment_12S_Boys,Enrolment_12A_Boys,Enrolment_12S_Girls,Enrolment_12A_Girls,Enrolment_OLS_Boys,Enrolment_OLA_Boys,Enrolment_OLS_Girls,Enrolment_OLA_Girls,Enrolment_ALS_Boys,Enrolment_ALA_Boys,Enrolment_ALS_Girls,Enrolment_ALA_Girls,TeachingStaffMale,TeachingStaffFemale,NonTeachingStaffMale,NonTeachingStaffFemale,MultiGradeClassesClubbed,TextBooksUsed,TextBooksOtherName,Teachers_FAFSC_Male,Teachers_FAFSC_Female,Teachers_BABSC_Male,Teachers_BABSC_Female,Teachers_MAMSC_Male,Teachers_MAMSC_Female,EnumeratorID,EnumeratorName
MULTAN,MULTAN CITY,WRITER COLONY,18-Nov-16,36191435,BRIGHT STAR MODEL SCHOOL,BAHAR CHOWK,WRITERS COLONY MASOOM SHAH ROAD,3336104764,,8,30.1926209,71.4950517,1994,Urban,Primary,Both,Registered,346/EE,No,,31,Punjab Education Foundation (PEF),Urdu,14,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,Owned,,,2,2,5,4,2,4,7,6,3,7,7,5,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,1,N-1,PCTB,,,3,,,,,361304,Zafar Iqbal
MULTAN,MULTAN CITY,AWAN PURA,4-Nov-16,36190039,JAMIL PUBLIC  SCHOOL,N/A,STREETDAND JEHOMIN MULTAN,3007373522,,8,30.19125,71.48624333,2010,Urban,Middle,Both,Registered,1396EE,No,,21,Private Registered,Mixed,8,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,Owned,,,10,13,12,11,10,12,8,10,10,12,10,8,8,7,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,1,5 & 6,PCTB,,,3,,3,,,361304,Zafar Iqbal
MULTAN,MULTAN CITY,AWAN PURA,7-Nov-16,36190291,THE ALFA SCIENCE SCHOOL MULTAN,AWAN PURA,AWAN PURA,3087128093,,5,30.19744167,71.48807833,2016,Rural,High,Both,UnderProcess,,No,,22,Private Un-Registered,Mixed,5,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,Yes,No,No,No,Rented,2,1,7,1,2,1,4,3,,1,,2,3,2,3,1,,,2,,2,2,8,,4,,4,,1,,,,,,,,,,,,,,,,,,2,2,1,2,8-Jul,Others,LITTLE STARS SERIES,1,1,,1,1,,361304,Zafar Iqbal
MULTAN,MULTAN CITY,MOHALLA KOMANGRAN,19-Nov-16,36191519,SAMN-E-TAYYEB PUBLIC SCHOOL SCHOOL,CHURI SARAY ,CHURI SARAY MULTAN,3006362305,,4,30.19366667,71.47595167,2008,Urban,Middle,Girls,Registered,1884,No,,21,Private Registered,Mixed,11,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Rented,,,2,9,10,10,12,9,14,7,10,9,7,5,6,3,2,3,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,1,4-5 & 6-7,PCTB,,,5,,,,,361304,Zafar Iqbal
MULTAN,MULTAN CITY,MOHALLA KOMANGRAN,21-Nov-16,36191585,ALLAMA IQBAL MODEL SCHOOL,GATE MULTAN,CHAH HAFIZ WALA DOLAT GATE MULTAN,3007192418,,9,30.19634167,71.47854667,2008,Urban,Middle,Both,Registered,383EE,No,,21,Private Registered,Mixed,5,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,Rented,6,5,5,6,4,9,7,5,6,6,8,9,5,7,2,2,1,1,,,3,4,,,,,,,,,,,,,,,,,,,,,,,,,3,5,2,1,,Others,SYED PUB,1,2,1,3,1,,361304,Zafar Iqbal
MULTAN,MULTAN CITY,MOHALLA KOMANGRAN,15-Nov-16,36191071,REHMAN PUBLIC SCHOOL,ALLANG,DEHLI GATE ALLANG MULTAN,3006544088,,10,30.1931254,71.4784957,1988,Urban,Primary,Both,Registered,350,No,,21,Private Registered,Mixed,12,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,Owned,10,9,7,5,3,4,5,5,,5,2,2,2,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,1,2,,Others,PCTBB & OXFORD & GABA,2,4,,,,2,361305,Muhammad Tahir
MULTAN,MULTAN CITY,SHAH BRING,19-Nov-16,36191864,BRIGHT FUTURE PUBLIC SCHOOL,JANDI WERA,MOHALLA JANDIWERA O/S PAK GATE MULTAN,3007304878,,3,30.187498,71.4712146,2014,Urban,Primary,Both,Registered,1947,No,,21,Private Registered,Mixed,5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,Rented,,,4,5,4,4,3,4,5,6,3,2,5,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,,1,,Others,PCTBB & OXFORD,,,,4,1,,361305,Muhammad Tahir
MULTAN,MULTAN CITY,SHAH BRING,23-Nov-16,36191860,THE YOUNG SHINERS PUBLIC SCHOOL,LOHAR COLONY,LOHAR MOHALLA SHAH BRING,3336088149,,5,30.1750658,71.4344739,2016,Urban,Middle,Both,UnderProcess,,No,,22,Private Un-Registered,English,5,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,No,Rented,10,9,5,6,3,3,,,,,,,,2,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,4 & 6,PCTB,,,2,,2,,,361305,Muhammad Tahir
MULTAN,MULTAN CITY,SHAH BRING,23-Nov-16,36191861,RAZZAQ PUBLIC SCHOOL,LOHAR COLONY,LOHAR COLONY MOHALLA SHAH BRING,3056858668,,10,30.1750658,71.4344739,1995,Urban,Middle,Both,Registered,603/EE,No,,21,Private Registered,Mixed,7,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,Owned,7,11,6,8,4,7,3,9,5,6,3,7,4,6,6,5,2,3,,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,7 & 8,Others,GHAZALI,,4,,2,,,361305,Muhammad Tahir
MULTAN,MULTAN CITY,SHAH BRING,22-Nov-16,36191749,ABDUL RAZAQ FOUNDATION SCHOOL,SHAH BRING,TAMOUR ROAD NEAR CITY STATION,3045200922,,3,30.1844126,71.4648321,2015,Urban,Primary,Both,Registered,NA,No,,21,Private Registered,Urdu,5,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,Owned,5,10,11,7,9,7,7,9,7,11,2,6,1,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,1,,PCTB,,,5,,3,,,361305,Muhammad Tahir
MULTAN,MULTAN CITY,SHAH BRING,19-Nov-16,36191576,SHAHEEN PUBLIC SCHOOL,SHAH BRING,LOHA MARKET MULTAN,3007361751,,8,30.1863406,71.4689421,1987,Urban,Primary,Both,Registered,263,No,,21,Private Registered,Mixed,10,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,Rented,3,2,3,1,3,1,2,4,,,2,2,2,1,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,4 & 5,PCTB,,,3,,,,1,361305,Muhammad Tahir
MULTAN,MULTAN CITY,SHAH RASAL,22-Nov-16,36191698,AL--HABIB ENGLISH GIRLS MIDDLE SCHOOL,RAVI,22 SADIQ COLONY MULTAN,3058170894,,8,30.1846613,71.4672573,2014,Urban,Primary,Both,Registered,410EE,No,,21,Private Registered,Mixed,8,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Owned,,,7,6,8,5,5,1,2,3,4,2,8,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,,1,,PCTB,,,3,,1,1,1,361305,Muhammad Tahir
MULTAN,MULTAN CITY,HASSAN PARWANA COLONY,22-Nov-16,36191638,AYESHA SCIENCE PUBLIC SCHOOL,PUL SHOWALA,FIDA SHAHEED ROAD SOTRIWAT,3085324990,,10,30.1923572,71.4629331,2014,Urban,Primary,Both,UnderProcess,,No,,22,Private Un-Registered,English,6,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,No,Rented,10,6,9,3,14,11,5,4,5,4,,,2,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,1,,Others,GOHAR,,3,,3,,,361305,Muhammad Tahir
MULTAN,MULTAN CITY,TIMBER MARKET,17-Nov-16,36191378,ROSHNI SCHOOL MULTAN,TARAF DAIRA,BASTI DAIRA TIMBER MARKET,3005553051,,10,30.1768235,71.4593116,2014,Urban,Primary,Both,Registered,1,No,,21,Private Registered,Urdu,6,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,Rent Free,,,12,11,4,3,14,5,14,14,13,14,7,6,8,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,1,,PCTB,,,3,,2,,,361305,Muhammad Tahir
MULTAN,MULTAN CITY,TIMBER MARKET,17-Nov-16,36191379,BECS TARAF DAIRA,TARAF DAIRA,TIMBER MARKET MULTAN,614423130,,4,30.1768234,71.4593115,2005,Urban,Primary,Both,Registered,17188,No,,18,BECS (Federal Government),Urdu,1,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,No,Owned,,,6,8,,,4,1,3,2,2,2,1,2,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,NUR & 1-5,PCTB,,,,,,,1,361305,Muhammad Tahir
MULTAN,MULTAN CITY,TIMBER MARKET,18-Nov-16,36191476,AWISIA PUBLIC SCHOOL,MULTAN,ST # 1 H # 2486/8 M AWAIS ABAD,3015701056,,8,30.1794577,71.4596282,1988,Urban,Primary,Both,UnderProcess,,No,,22,Private Un-Registered,Mixed,8,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Owned,10,20,6,20,15,15,7,13,5,7,4,6,6,4,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,,,PCTB,,,2,,2,,2,361305,Muhammad Tahir
MULTAN,MULTAN CITY,TIMBER MARKET,18-Nov-16,36191477,NATIONAL EDUCATION FOUNDATION,DAIRA BASTI,TARAF DAIRA TIMBER MARKET ,NA,,5,30.1797879,71.4598028,2009,Urban,Primary,Both,Registered,NA,No,,30,National Education Foundation (NEF),Urdu,4,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Owned,6,5,8,3,2,1,1,4,4,,,6,,4,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,5-Feb,PCTB,,,,,1,,,361305,Muhammad Tahir
MULTAN,MULTAN CITY,TIMBER MARKET,21-Nov-16,36191606,TAHA SCHOOL SYSTEM,WILAYAT ABAD,OLD SHUJA ABAD LAKRI MANDI WILAYAT ABAD,3114385053,,5,30.1774702,71.4471408,2010,Urban,Primary,Both,Registered,1975,No,,21,Private Registered,English,5,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,No,Rented,3,2,4,3,1,1,4,,,1,3,,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,3,1,3 & 5,Oxford,,,1,,1,2,1,361305,Muhammad Tahir
MULTAN,MULTAN CITY,MOHALLA GILANIYAN,23-Nov-16,36191724,THE FALCAN PUBLIC SCHOOL,MOHALLA GILLANIYAN,MOHALLA GILLANIYAN MULTAN,NA,,4,30.1883625,71.4705836,1985,Urban,Middle,Both,Registered,266,No,,21,Private Registered,Mixed,6,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,Owned,4,4,,,3,4,2,2,4,3,3,2,3,1,5,4,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,6 & 8,Others,GOHAR & KIDS,,1,,4,,,361305,Muhammad Tahir
MULTAN,MULTAN CITY,BAZAR OMER FAROOQ,15-Nov-16,36191073,REHBAR ENGLISH MODEL SCHOOL,BAZAR UMAR FAROOQ,BHURRE BAZAR MULTAN,3137506364,,4,30.1937049,71.4712638,2012,Urban,Primary,Both,Registered,815/EE,No,,21,Private Registered,English,6,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,Owned,,,21,9,15,9,9,7,7,5,6,3,6,7,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,PCTB,,,2,,3,,,361305,Muhammad Tahir
MULTAN,MULTAN CITY,SHAH GARDEZ,15-Nov-16,36191074,NATIONAL PRIMARY SCHOOL,HITHAR ROAD,HITHAR ROAD HUSSAIN AGAHI,614587472,,4,30.2248945,71.4902137,1982,Urban,Primary,Both,Registered,243,No,,21,Private Registered,English,3,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Owned,1,1,6,6,6,1,3,4,5,3,1,2,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,3 & 5,PCTB,,,2,,1,,,361305,Muhammad Tahir
MULTAN,MULTAN CITY,SHAH GARDEZ,15-Nov-16,36191081,UNIQUE IDEAL PUBLIC SCHOOL,N/A,MOHALLA SHAH GARDAZ,N/A,,10,30.19689,71.4684435,2004,Urban,Primary,Both,NotRegistered,,No,,22,Private Un-Registered,Mixed,8,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,Rented,5,5,7,6,7,5,3,3,2,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,1,,PCTB,,,,,5,,,361305,Muhammad Tahir
MULTAN,MULTAN CITY,NEEL KOT,15-Nov-16,36190895,THE BRILLIANT SCHOOL SYSTEM,106 LODHI COLONY,106 LODHI COLONY MULTAN,3006365031,,12,30.2212847,71.465143,2014,Urban,Primary,Both,NotRegistered,,No,,22,Private Un-Registered,Mixed,65,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,Owned,14,6,7,11,5,7,3,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,1,2,,Cambridge,1+2+3,,2,,2,1,2,361305,Muhammad Tahir
MULTAN,MULTAN CITY,NEEL KOT,15-Nov-16,36190892,BASIT NURSERY SCHOOL,NEEL KOT,BEHIND BISE MULTAN,3087999508,,11,30.2218776,71.4668634,1991,Urban,Primary,Both,UnderProcess,,No,,22,Private Un-Registered,Mixed,6,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Owned,,,6,8,7,6,4,5,2,2,1,7,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,,Others,KIDS & LAP,,6,,1,,,361305,Muhammad Tahir
MULTAN,MULTAN CITY,NEEL KOT,16-Nov-16,36191356,MEHSHAN PUBLIC SCHOOL,GUKGASHT,HAUDRIYA ROAD GULGASHT ,N/A,,19,30.2275404,71.4675312,2015,Urban,Middle,Both,NotRegistered,,No,,22,Private Un-Registered,Mixed,5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,Rented,3,3,8,4,10,4,2,7,4,2,6,3,4,1,5,1,2,4,9,5,6,3,,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,1,3&4;6-8,Others,GABA,,,1,2,,2,361305,Muhammad Tahir
MULTAN,MULTAN CITY,NEEL KOT,14-Nov-16,36190811,PARADISE PUBLIC SCHOOL,NEEL KOT,NAWAB PUR ROAD NAWAN BHATA,3410689821,,5,30.238085,71.4665304,2014,Urban,Middle,Both,UnderProcess,,No,,22,Private Un-Registered,English,8,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,No,No,Rented,3,3,6,6,6,8,9,6,13,2,3,2,4,3,2,1,2,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,,1,6 & 7,Others,PCTBB & OXFORD,,2,,2,2,,361305,Muhammad Tahir
MULTAN,MULTAN CITY,NEEL KOT,5-Nov-16,36190060,NEW MULTAN GRAMMAR SCHOOL,NEEL KOT,NEAR KHAN VILLAGE BOSAN ROAD MULTAN,61524025,,7,30.2385117,71.4766449,2014,Urban,Middle,Both,NotRegistered,,No,,22,Private Un-Registered,Mixed,4,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,No,No,Rented,2,3,3,3,5,4,1,3,1,7,3,4,,,4,5,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,,5 & 6,PCTB, ,,1,,4,,,361305,Muhammad Tahir
MULTAN,MULTAN CITY,NEEL KOT,12-Nov-16,36190743,AL-FARID PUBLIC SCHOOL,NEEL KOT,NAWAB PUR ROAD MULTAN,3146105961,,5,30.2390666,71.4675971,1994,Urban,Middle,Both,Registered,1341/1299,No,,21,Private Registered,English,5,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Owned,5,2,6,1,5,6,6,4,3,1,3,2,1,2,1,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,,2,5 & 6,PCTB,,,2,,2,1,1,361305,Muhammad Tahir
MULTAN,MULTAN CITY,NEEL KOT,11-Nov-16,36190626,SPECYRUM SCIENCE SCHOOL,NEEL KOT,SPECTRUM SCIENCE SCHOOL NEAR KHAN VILLAGE,3001321615,,15,30.2399634,71.4792953,2016,Urban,Middle,Both,NotRegistered,,No,,22,Private Un-Registered,English,5,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,Yes,No,No,Rented,6,4,3,2,,,5,1,,1,4,,,,1,1,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,,2,2 to 6,PCTB,,,1,1,1,2,,361305,Muhammad Tahir
MULTAN,MULTAN CITY,NEEL KOT,11-Nov-16,36190622,AL-FARID PUBLIC SCHOOL,NEEL KOT,NAWAB PUR ROAD MULTAN,3146105961,,5,30.1935165,71.4936955,1994,Urban,Middle,Both,Registered,1341/1299,No,,21,Private Registered,Mixed,5,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Owned,,,4,6,5,7,7,3,7,,,1,1,2,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,,1,6-Apr,PCTB,,,4,1,,,,361305,Muhammad Tahir
MULTAN,MULTAN CITY,ITEFAQ PURA,7-Dec-16,36192263,SULTAN MODEL PUBLIC HIGH SCHOOL,ITTFAQ PURA,ITTIFAQ PURA TB ROAD,3087366237,,7,30.1861612,71.4836948,1990,Urban,High,Both,Registered,2071,No,,21,Private Registered,Mixed,5,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,Owned,,5,,6,,,,,,,,,,,,,,,,,,,19,,,,13,,,,,,,,,,,,,,,,,,,,3,3,1,1,,PCTB,,,,,2,3,1,361306,Muhammad Ilyas
MULTAN,MULTAN CITY,ITEFAQ PURA,5-Dec-16,36192197,NEW AGE FOUNDATION SCHOOL,AHMED ABAD,AHMED ABAD  ST 30,3317058820,,6,30.1799499,71.4868897,2010,Urban,Middle,Both,Registered,2148,No,,31,Punjab Education Foundation (PEF),Urdu,5,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Rented,,,10,18,5,4,5,7,6,7,3,6,4,3,2,6,,2,,3,,4,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,N-1,PCTB,,,3,,2,,,361306,Muhammad Ilyas
MULTAN,MULTAN CITY,ITEFAQ PURA,5-Dec-16,36192194,NEW AGE FOUNDATION SCHOOL CAMPUS 2,AHMED ABAD,AHMAD ABAD ST 24,3317058820,,8,30.1815519,71.4835507,2010,Urban,Middle,Both,Registered,2148,No,,31,Punjab Education Foundation (PEF),Urdu,6,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Rented,,,2,3,3,4,8,7,7,6,5,5,6,6,7,7,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,N-2,PCTB,,,4,,,,,361306,Muhammad Ilyas
MULTAN,MULTAN CITY,ITEFAQ PURA,5-Dec-16,36192200,FATIMA CITY GRAMMER SCHOOL,RASOOL PURA,ST NO 1 MOH RASOOL PURA,3067499235,,8,30.1820725,71.4860356,2013,Urban,Middle,Both,UnderProcess,,No,,22,Private Un-Registered,Mixed,5,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,Rented,10,10,6,7,6,7,7,7,7,7,,,,,2,3,8,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,,,7-May,Others,PCTBB-OXFORD,1,5,1,,,,361306,Muhammad Ilyas
MULTAN,MULTAN CITY,ITEFAQ PURA,5-Dec-16,36192193,ALI GRAMMER SCHOOL,AHMED ABAD,AHMED PURA MULTAN,3027485786,,9,30.1812327,71.4870158,1999,Urban,Middle,Both,UnderProcess,,No,,22,Private Un-Registered,Urdu,5,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Rented,,,17,11,9,7,7,8,7,5,6,6,2,1,2,3,5,2,,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,5,,1,PREP-2;3-5;6-8,PCTB,,,3,,2,,,361306,Muhammad Ilyas
MULTAN,MULTAN CITY,ITEFAQ PURA,5-Dec-16,36192187,THE PROMINENT SCHOOL,AHAMAD ABAD,AHMAD ABAD ST. NO 19,3006334804,,7,30.182074,71.4863558,2016,Urban,Primary,Both,UnderProcess,,No,,22,Private Un-Registered,English,5,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,No,No,No,No,Rented,6,7,8,5,4,4,,2,5,6,5,6,2,2,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,Others,SYED,,3,,2,,1,361306,Muhammad Ilyas
MULTAN,MULTAN CITY,ITEFAQ PURA,5-Dec-16,36192188,THE PROMINENT SCHOOL,AHAMAD ABAD,AHAMAD ABAD NEAR CHUNGI 14,3006334804,,4,30.1830023,71.4900279,2016,Urban,Primary,Both,UnderProcess,,No,,22,Private Un-Registered,English,4,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,No,No,No,No,No,Rented,2,5,,,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,Others,SYED,,2,,,,,361306,Muhammad Ilyas
MULTAN,MULTAN CITY,ITEFAQ PURA,5-Dec-16,36192190,IQBAL GRAMMER SCHOOL ,AHMED ABAD,AHMED ABAD MULTAN ST -14,3009636007,,12,30.1814703,71.4861278,2008,Urban,Primary,Both,Registered,670,No,,21,Private Registered,English,4,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,No,No,No,No,No,Rented,,,,,22,13,24,13,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1,,PCTB,,,4,,,,,361306,Muhammad Ilyas
MULTAN,MULTAN CITY,ITEFAQ PURA,25-Nov-16,36191999,GULRAIZ JUNIOR GIRLS MIDDLE SCHOOL M.ALI CAMPUS,IQBAL NAGAR,IQBAL NAGAR TB ROAD,3366006511,,12,30.1845155,71.4776145,2000,Urban,Middle,Both,Registered,232-EE,No,,31,Punjab Education Foundation (PEF),Mixed,6,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,No,No,No,No,Rented,,,,,,,10,25,,,20,15,,,20,14,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,,,PCTB,,,4,,2,,,361306,Muhammad Ilyas
MULTAN,MULTAN CITY,IQBAL NAGAR,17-Nov-16,36191255,YASEEN IDEAL PUBLIC SCHOOL,IQBAL NAGAR,SHAH KHURRAM,3000793627,,10,30.1840811,71.4771833,2015,Urban,Middle,Both,Registered,706,No,,21,Private Registered,Mixed,6,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,Yes,No,No,Rented,10,5,10,5,8,7,10,2,5,5,3,2,4,,3,2,,,1,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,,NUR-PREP-1,PCTB,UAJALA,,6,,,,,361306,Muhammad Ilyas
MULTAN,MULTAN CITY,QASAB PURA,17-Nov-16,36191318,COMPREHENSIVE SCINCE SCHOOL,SHAH KHURRAM,SHAH KHURRAM BABAR RAOD,3036507450,,10,30.1841311,71.4781212,2015,Urban,Primary,Both,NotRegistered,,No,,22,Private Un-Registered,Mixed,6,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,No,No,No,Rented,10,10,10,8,10,10,10,8,8,10,10,7,3,5,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,1,1,,Oxford,,4,4,,,,,361306,Muhammad Ilyas
MULTAN,MULTAN CITY,QASAB PURA,17-Nov-16,36191275,AL SAYED MISALI PUBLIC SCHOOL,QASAB PURA,QASAB PURA KHAN BURJ,3074103599,,4,30.1866271,71.4753885,1999,Urban,Primary,Both,NotRegistered,,No,,22,Private Un-Registered,Mixed,63,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Owned,4,4,3,6,3,4,3,3,2,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,Others,PCTB-OXFORD,,4,,,,,361306,Muhammad Ilyas
MULTAN,MULTAN CITY,QASAB PURA,21-Nov-16,36191583,THE DIAMOND SCHOOL,QASAB PURA,KIRRI DAUD KHAN NEAR CITY HOSPITAL,3317181804,,14,30.1831662,71.4725687,2015,Urban,Primary,Both,UnderProcess,,No,,22,Private Un-Registered,Mixed,4,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,No,No,No,No,Owned,5,7,6,6,2,2,1,4,,,,2,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,2,PRE - NUR,Oxford,,,3,,2,,,361306,Muhammad Ilyas
MULTAN,MULTAN CITY,QASIM PUR COLONY,22-Nov-16,36191624,SIR SYED GRAMMER MODEL SCHOOL,QASIM PUR,SADAAT COLONY MULTAN,3336377184,,5,30.1678586,71.4946807,2013,Urban,Middle,Both,NotRegistered,,No,,22,Private Un-Registered,Mixed,3,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Rented,,,14,16,10,13,15,4,6,6,4,4,2,4,8,4,,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,,PRE-1;2-4;5-8,PCTB,,,2,1,,,,361306,Muhammad Ilyas
